CODIGO,ESTACION,COORD_ESTE,COORD_NORTE,MUNICIPIO,ENTIDAD,ALTURA,CATEGORIA,CUENCA,PARAMETRO,VARIABLE ,SENSOR,FECHA,NIVEL_DE_MIRA_MAXIMA_DIARIA H_m,MAXIMA_ALTURA_MENSUAL _DEL_NIVEL_DE_MIRA_MAXIMO_DIARIO H_m,PROMEDIO_DE_ALTURA_MENSUAL_DEL_NIVEL_DE_MIRA_MAXIMO_DIARIO H_m ,MINIMA_ALTURA_MENSUAL_DEL_NIVEL_DE_MIRA_MAXIMO_DIARIO H_m ,MAXIMA_ALTURA_ANUAL_DEL_NIVEL_DE_MIRA_MAXIMO_MENSUAL H_m ,NIVEL_DE_MIRA_PROMEDIO_DIARIO H_m,MAXIMO_ABSOLUTO_MENSUAL_DEL_NIVEL_DE_MIRA_PROMEDIO_DIARIO H_m,DIA_MAXIMO_ABSOLUTO_MENSUAL_DEL_NIVEL_DE_MIRA_PROMEDIO_DIARIO H_m,MINIMO_ABSOLUTO_MENSUAL_DEL_NIVEL_DE_MIRA_PROMEDIO_DIARIO H_m,DIA_MINIMO_ABSOLUTO_MENSUAL_DEL_NIVEL_DE_MIRA_PROMEDIO_DIARIO H_m,MEDIA_MENSUAL_DEL_NIVEL_DE_MIRA_PROMEDIO_DIARIO H_m,MAXIMA_ALTURA_ANUAL_DEL_NIVEL_DE_MIRA_MAXIMO_ABSOLUTO_MENSUALH_m ,PROMEDIO_ALTURA_ANUAL_DEL_NIVEL_DE_MIRA_DE_LA_MEDIA_MENSUAL H_m,MINIMA_ALTURA_ANUAL_DEL_NIVEL_DE_MIRA_MINIMO_ABSOLUTO_MENSUAL H_m ,NIVEL_DE_MIRA_MINIMO_DIARIA H_m,MAXIMA_ALTURA_MENSUAL_DEL_NIVEL_DE_MIRA_MINIMO_DIARIO H_m ,PROMEDIO_DE_ALTURA_MENSUAL_DEL_NIVEL_DE_MIRA_MINIMO_DIARIO H_m ,MINIMA_ALTURA_MENSUAL_DEL_NIVEL_DE_MIRA_MINIMO_DIARIO H_m ,MAXIMA_ALTURA_ANUAL_DEL_NIVEL_DE_MIRA_MAXIMO_MENSUAL H_m 
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,4/10/2018,0.78,0.76,0.61,0.57,1.5,0.7,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.63,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,5/10/2018,0.84,0.76,0.61,0.57,1.5,0.7,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.63,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,6/10/2018,0.64,0.76,0.61,0.57,1.5,0.61,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.59,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,7/10/2018,0.6,0.76,0.61,0.57,1.5,0.59,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.58,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,8/10/2018,0.75,0.76,0.61,0.57,1.5,0.68,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.58,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,9/10/2018,0.64,0.76,0.61,0.57,1.5,0.61,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.6,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,10/10/2018,0.92,0.76,0.61,0.57,1.5,0.65,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.59,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,11/10/2018,0.88,0.76,0.61,0.57,1.5,0.7,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.63,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,12/10/2018,0.63,0.76,0.61,0.57,1.5,0.62,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.6,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,13/10/2018,0.61,0.76,0.61,0.57,1.5,0.6,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.6,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,14/10/2018,0.6,0.76,0.61,0.57,1.5,0.6,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.59,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,15/10/2018,0.59,0.76,0.61,0.57,1.5,0.59,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.58,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,16/10/2018,0.58,0.76,0.61,0.57,1.5,0.58,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.58,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,17/10/2018,0.58,0.76,0.61,0.57,1.5,0.58,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.58,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,18/10/2018,0.64,0.76,0.61,0.57,1.5,0.61,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.58,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,19/10/2018,0.64,0.76,0.61,0.57,1.5,0.63,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.63,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,20/10/2018,0.83,0.76,0.61,0.57,1.5,0.69,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.63,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,21/10/2018,0.85,0.76,0.61,0.57,1.5,0.71,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.63,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,22/10/2018,0.82,0.76,0.61,0.57,1.5,0.74,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.7,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,23/10/2018,0.81,0.76,0.61,0.57,1.5,0.73,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.69,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,24/10/2018,0.89,0.76,0.61,0.57,1.5,0.75,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.69,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,25/10/2018,0.72,0.76,0.61,0.57,1.5,0.69,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.67,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,26/10/2018,0.7,0.76,0.61,0.57,1.5,0.67,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.66,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,27/10/2018,0.77,0.76,0.61,0.57,1.5,0.7,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.65,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,28/10/2018,0.67,0.76,0.61,0.57,1.5,0.65,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.64,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,29/10/2018,0.7,0.76,0.61,0.57,1.5,0.65,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.62,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,30/10/2018,0.67,0.76,0.61,0.57,1.5,0.64,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.63,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,31/10/2018,0.66,0.76,0.61,0.57,1.5,0.64,0.92,10,0.57,1,0.65,1.5,0.68,0.56,0.63,0.7,0.62,0.57,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,1/11/2018,0.94,0.92,0.71,0.57,1.5,0.77,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.63,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,2/11/2018,0.78,0.92,0.71,0.57,1.5,0.73,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.71,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,3/11/2018,0.88,0.92,0.71,0.57,1.5,0.77,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.71,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,4/11/2018,0.89,0.92,0.71,0.57,1.5,0.78,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.74,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,5/11/2018,0.9,0.92,0.71,0.57,1.5,0.78,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.75,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,6/11/2018,0.76,0.92,0.71,0.57,1.5,0.74,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.71,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,7/11/2018,0.73,0.92,0.71,0.57,1.5,0.72,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.7,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,8/11/2018,0.76,0.92,0.71,0.57,1.5,0.72,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.7,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,9/11/2018,0.75,0.92,0.71,0.57,1.5,0.72,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.7,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,10/11/2018,0.72,0.92,0.71,0.57,1.5,0.7,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.69,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,11/11/2018,0.74,0.92,0.71,0.57,1.5,0.7,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.68,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,12/11/2018,0.69,0.92,0.71,0.57,1.5,0.68,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.67,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,13/11/2018,0.68,0.92,0.71,0.57,1.5,0.67,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.66,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,14/11/2018,0.7,0.92,0.71,0.57,1.5,0.67,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.66,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,15/11/2018,0.7,0.92,0.71,0.57,1.5,0.67,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.65,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,16/11/2018,0.65,0.92,0.71,0.57,1.5,0.65,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.64,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,17/11/2018,0.64,0.92,0.71,0.57,1.5,0.64,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.63,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,18/11/2018,0.9,0.92,0.71,0.57,1.5,0.65,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.62,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,19/11/2018,0.84,0.92,0.71,0.57,1.5,0.73,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.67,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,20/11/2018,0.75,0.92,0.71,0.57,1.5,0.74,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.72,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,21/11/2018,,0.92,0.71,0.57,1.5,,0.97,26,0.62,18,0.72,1.5,0.68,0.56,,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,22/11/2018,0.7,0.92,0.71,0.57,1.5,0.68,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.66,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,23/11/2018,0.68,0.92,0.71,0.57,1.5,0.67,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.66,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,24/11/2018,0.88,0.92,0.71,0.57,1.5,0.7,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.66,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,25/11/2018,0.74,0.92,0.71,0.57,1.5,0.69,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.67,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,26/11/2018,0.97,0.92,0.71,0.57,1.5,0.75,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.69,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,27/11/2018,0.89,0.92,0.71,0.57,1.5,0.85,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.78,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,28/11/2018,0.82,0.92,0.71,0.57,1.5,0.77,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.74,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,29/11/2018,0.75,0.92,0.71,0.57,1.5,0.74,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.72,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,30/11/2018,0.88,0.92,0.71,0.57,1.5,0.77,0.97,26,0.62,18,0.72,1.5,0.68,0.56,0.72,0.78,0.69,0.62,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,1/12/2018,0.85,1,0.8,0.6,1.5,0.79,0.9,6,0.61,25,0.67,1.5,0.68,0.56,0.75,0.75,0.65,0.61,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,2/12/2018,0.79,1,0.8,0.6,1.5,0.75,0.9,6,0.61,25,0.67,1.5,0.68,0.56,0.74,0.75,0.65,0.61,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,3/12/2018,0.74,1,0.8,0.6,1.5,0.72,0.9,6,0.61,25,0.67,1.5,0.68,0.56,0.71,0.75,0.65,0.61,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,4/12/2018,0.72,1,0.8,0.6,1.5,0.7,0.9,6,0.61,25,0.67,1.5,0.68,0.56,0.69,0.75,0.65,0.61,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,5/12/2018,0.8,1,0.8,0.6,1.5,0.72,0.9,6,0.61,25,0.67,1.5,0.68,0.56,0.7,0.75,0.65,0.61,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,6/12/2018,0.9,1,0.8,0.6,1.5,0.82,0.9,6,0.61,25,0.67,1.5,0.68,0.56,0.75,0.75,0.65,0.61,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,7/12/2018,0.78,1,0.8,0.6,1.5,0.75,0.9,6,0.61,25,0.67,1.5,0.68,0.56,0.72,0.75,0.65,0.61,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,8/12/2018,0.73,1,0.8,0.6,1.5,0.72,0.9,6,0.61,25,0.67,1.5,0.68,0.56,0.71,0.75,0.65,0.61,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,9/12/2018,0.72,1,0.8,0.6,1.5,0.7,0.9,6,0.61,25,0.67,1.5,0.68,0.56,0.7,0.75,0.65,0.61,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,10/12/2018,0.73,1,0.8,0.6,1.5,0.69,0.9,6,0.61,25,0.67,1.5,0.68,0.56,0.67,0.75,0.65,0.61,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,11/12/2018,0.68,1,0.8,0.6,1.5,0.67,0.9,6,0.61,25,0.67,1.5,0.68,0.56,0.67,0.75,0.65,0.61,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,12/12/2018,0.68,1,0.8,0.6,1.5,0.67,0.9,6,0.61,25,0.67,1.5,0.68,0.56,0.66,0.75,0.65,0.61,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,13/12/2018,0.68,1,0.8,0.6,1.5,0.66,0.9,6,0.61,25,0.67,1.5,0.68,0.56,0.66,0.75,0.65,0.61,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,14/12/2018,0.7,1,0.8,0.6,1.5,0.66,0.9,6,0.61,25,0.67,1.5,0.68,0.56,0.65,0.75,0.65,0.61,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,15/12/2018,0.67,1,0.8,0.6,1.5,0.66,0.9,6,0.61,25,0.67,1.5,0.68,0.56,0.65,0.75,0.65,0.61,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,16/12/2018,0.64,1,0.8,0.6,1.5,0.63,0.9,6,0.61,25,0.67,1.5,0.68,0.56,0.63,0.75,0.65,0.61,0.71
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,17/12/2018,0.65,1,0.8,0.6,1.5,0.63,0.9,6,0.61,25,0.67,1.5,0.68,0.56,0.62,0.75,0.65,0.61,0.71
